,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
18,5726,1B,2B,Stolen Base 2B,489149,Logan Morrison,453178,Ian Kennedy,519306,Steven Souza Jr.,R,Drew Butera,460077,1,0,4,True,2016-05-30,Stolen,2B,2016,2017,26.7
19,5847,1B,2B,Stolen Base 2B,489149,Logan Morrison,543408,Tom Koehler,572816,Corey Dickerson,R,J.T. Realmuto,592663,0,0,2,True,2016-05-24,Stolen,2B,2016,2017,26.7
20,5913,1B,2B,Stolen Base 2B,489149,Logan Morrison,434671,Aníbal Sánchez,595281,Kevin Kiermaier,R,James McCann,543510,0,3,1,True,2016-05-20,Stolen,2B,2016,2017,26.7
21,6376,2B,3B,Stolen Base 3B,489149,Logan Morrison,434622,Ubaldo Jiménez,519306,Steven Souza Jr.,R,Caleb Joseph,543376,0,0,2,False,2016-04-26,Stolen,3B,2016,2017,26.7
22,564,1B,2B,Stolen Base 2B,489149,Logan Morrison,430589,Chad Qualls,572287,Mike Zunino,R,Jason Castro,488771,6,3,8,False,2015-06-20,Stolen,2B,2015,2016,26.8
23,662,1B,2B,Stolen Base 2B,489149,Logan Morrison,453311,Tim Lincecum,452234,Seth Smith,R,Andrew Susac,572180,2,1,5,True,2015-06-16,Stolen,2B,2015,2016,26.8
24,676,1B,2B,Stolen Base 2B,489149,Logan Morrison,519326,Hunter Strickland,457706,Austin Jackson,R,Buster Posey,457763,1,5,9,True,2015-06-15,Stolen,2B,2015,2016,26.8
25,855,1B,,Caught Stealing 2B,489149,Logan Morrison,517008,Alex Colomé,217100,Willie Bloomquist,R,René Rivera,425784,1,1,6,False,2015-06-06,Caught,2B,2015,2016,26.8
26,1182,1B,2B,Stolen Base 2B,489149,Logan Morrison,462136,Marco Estrada,572287,Mike Zunino,R,Russell Martin,431145,1,4,6,True,2015-05-22,Stolen,2B,2015,2016,26.8
27,1904,1B,2B,Stolen Base 2B,489149,Logan Morrison,605309,Keone Kela,543543,Brad Miller,R,Robinson Chirinos,455139,3,1,8,False,2015-04-18,Stolen,2B,2015,2016,26.8
