,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
136,204,1B,2B,Stolen Base 2B,596115,Trevor Story,600921,Andrés Machado,543068,C.J. Cron,R,Keibert Ruiz,660688,3,0,8,True,2021-09-19,Stolen,2B,2021,2022,28.4
137,448,1B,2B,Stolen Base 2B,596115,Trevor Story,657053,Touki Toussaint,543068,C.J. Cron,R,Stephen Vogt,519390,5,3,3,False,2021-09-02,Stolen,2B,2021,2022,28.4
138,1037,1B,,Caught Stealing 2B,596115,Trevor Story,680686,Josiah Gray,543068,C.J. Cron,R,Will Smith,669257,0,1,1,True,2021-07-25,Caught,2B,2021,2022,28.4
139,1267,1B,2B,Stolen Base 2B,596115,Trevor Story,663753,Reiss Knehr,641857,Ryan McMahon,R,Webster Rivas,593590,0,1,3,True,2021-07-09,Stolen,2B,2021,2022,28.4
140,1288,1B,2B,Stolen Base 2B,596115,Trevor Story,528748,Humberto Castellanos,453568,Charlie Blackmon,R,Daulton Varsho,662139,3,0,3,True,2021-07-07,Stolen,2B,2021,2022,28.4
141,1354,1B,2B,Stolen Base 2B,596115,Trevor Story,664854,Ryan Helsley,543068,C.J. Cron,R,Yadier Molina,425877,0,0,6,False,2021-07-03,Stolen,2B,2021,2022,28.4
142,1482,1B,2B,Stolen Base 2B,596115,Trevor Story,605288,Adrian Houser,641857,Ryan McMahon,R,Manny Piña,444489,2,1,4,True,2021-06-26,Stolen,2B,2021,2022,28.4
143,1602,1B,2B,Stolen Base 2B,596115,Trevor Story,605288,Adrian Houser,663898,Brendan Rodgers,R,Manny Piña,444489,3,3,3,False,2021-06-19,Stolen,2B,2021,2022,28.4
144,1626,1B,2B,Stolen Base 2B,596115,Trevor Story,669203,Corbin Burnes,641857,Ryan McMahon,R,Omar Narváez,553882,0,0,1,False,2021-06-18,Stolen,2B,2021,2022,28.4
145,1654,2B,3B,Stolen Base 3B,596115,Trevor Story,605483,Blake Snell,543068,C.J. Cron,L,Webster Rivas,593590,3,0,1,False,2021-06-16,Stolen,3B,2021,2022,28.4
146,1655,1B,2B,Stolen Base 2B,596115,Trevor Story,613534,Austin Adams,453568,Charlie Blackmon,R,Webster Rivas,593590,8,7,9,False,2021-06-16,Stolen,2B,2021,2022,28.4
147,1701,1B,2B,Stolen Base 2B,596115,Trevor Story,663574,Tony Santillan,641857,Ryan McMahon,R,Tucker Barnhart,571466,3,1,5,True,2021-06-13,Stolen,2B,2021,2022,28.4
148,1958,1B,2B,Stolen Base 2B,596115,Trevor Story,664192,Joey Lucchesi,543068,C.J. Cron,L,James McCann,543510,0,0,1,True,2021-05-27,Stolen,2B,2021,2022,28.4
149,1961,1B,2B,Stolen Base 2B,596115,Trevor Story,664192,Joey Lucchesi,543068,C.J. Cron,L,James McCann,543510,0,0,1,True,2021-05-26,Stolen,2B,2021,2022,28.4
150,2107,1B,2B,Stolen Base 2B,596115,Trevor Story,506433,Yu Darvish,658069,Joshua Fuentes,R,Victor Caratini,605170,3,0,4,True,2021-05-17,Stolen,2B,2021,2022,28.4
151,2162,1B,,Caught Stealing 2B,596115,Trevor Story,641682,Ryan Hendrix,641857,Ryan McMahon,R,Tucker Barnhart,571466,8,2,5,False,2021-05-14,Caught,2B,2021,2022,28.4
152,2163,1B,2B,Stolen Base 2B,596115,Trevor Story,605521,Art Warren,658069,Joshua Fuentes,R,Tucker Barnhart,571466,9,6,8,False,2021-05-14,Stolen,2B,2021,2022,28.4
153,2193,1B,2B,Stolen Base 2B,596115,Trevor Story,506433,Yu Darvish,641857,Ryan McMahon,R,Victor Caratini,605170,1,0,1,False,2021-05-12,Stolen,2B,2021,2022,28.4
154,2328,1B,2B,Stolen Base 2B,596115,Trevor Story,592717,Aaron Sanchez,543068,C.J. Cron,R,Buster Posey,457763,4,10,4,False,2021-05-04,Stolen,2B,2021,2022,28.4
155,2352,1B,2B,Stolen Base 2B,596115,Trevor Story,606965,Chris Devenski,641857,Ryan McMahon,R,Stephen Vogt,519390,4,4,8,True,2021-05-02,Stolen,2B,2021,2022,28.4
156,2491,1B,2B,Stolen Base 2B,596115,Trevor Story,641401,Connor Brogdon,453568,Charlie Blackmon,R,J.T. Realmuto,592663,5,7,8,False,2021-04-24,Stolen,2B,2021,2022,28.4
157,2578,1B,,Caught Stealing 2B,596115,Trevor Story,621242,Edwin Díaz,453568,Charlie Blackmon,R,James McCann,543510,1,2,9,False,2021-04-18,Caught,2B,2021,2022,28.4
158,2710,1B,2B,Stolen Base 2B,596115,Trevor Story,657277,Logan Webb,453568,Charlie Blackmon,R,Buster Posey,457763,1,3,5,True,2021-04-10,Stolen,2B,2021,2022,28.4
159,1969,1B,,Caught Stealing 2B,596115,Trevor Story,600921,Andrés Machado,543068,C.J. Cron,R,Riley Adams,656180,6,5,4,False,2021-09-29,Caught,2B,2021,2022,28.4
160,2128,1B,2B,Stolen Base 2B,596115,Trevor Story,600921,Andrés Machado,543068,C.J. Cron,R,Keibert Ruiz,660688,3,0,8,True,2021-09-19,Stolen,2B,2021,2022,28.4
161,2372,1B,2B,Stolen Base 2B,596115,Trevor Story,657053,Touki Toussaint,543068,C.J. Cron,R,Stephen Vogt,519390,5,3,3,False,2021-09-02,Stolen,2B,2021,2022,28.4
162,2961,1B,,Caught Stealing 2B,596115,Trevor Story,680686,Josiah Gray,543068,C.J. Cron,R,Will Smith,669257,0,1,1,True,2021-07-25,Caught,2B,2021,2022,28.4
163,3191,1B,2B,Stolen Base 2B,596115,Trevor Story,663753,Reiss Knehr,641857,Ryan McMahon,R,Webster Rivas,593590,0,1,3,True,2021-07-09,Stolen,2B,2021,2022,28.4
164,3212,1B,2B,Stolen Base 2B,596115,Trevor Story,528748,Humberto Castellanos,453568,Charlie Blackmon,R,Daulton Varsho,662139,3,0,3,True,2021-07-07,Stolen,2B,2021,2022,28.4
165,3278,1B,2B,Stolen Base 2B,596115,Trevor Story,664854,Ryan Helsley,543068,C.J. Cron,R,Yadier Molina,425877,0,0,6,False,2021-07-03,Stolen,2B,2021,2022,28.4
166,3406,1B,2B,Stolen Base 2B,596115,Trevor Story,605288,Adrian Houser,641857,Ryan McMahon,R,Manny Piña,444489,2,1,4,True,2021-06-26,Stolen,2B,2021,2022,28.4
167,3526,1B,2B,Stolen Base 2B,596115,Trevor Story,605288,Adrian Houser,663898,Brendan Rodgers,R,Manny Piña,444489,3,3,3,False,2021-06-19,Stolen,2B,2021,2022,28.4
168,3550,1B,2B,Stolen Base 2B,596115,Trevor Story,669203,Corbin Burnes,641857,Ryan McMahon,R,Omar Narváez,553882,0,0,1,False,2021-06-18,Stolen,2B,2021,2022,28.4
169,3578,2B,3B,Stolen Base 3B,596115,Trevor Story,605483,Blake Snell,543068,C.J. Cron,L,Webster Rivas,593590,3,0,1,False,2021-06-16,Stolen,3B,2021,2022,28.4
170,3579,1B,2B,Stolen Base 2B,596115,Trevor Story,613534,Austin Adams,453568,Charlie Blackmon,R,Webster Rivas,593590,8,7,9,False,2021-06-16,Stolen,2B,2021,2022,28.4
171,3625,1B,2B,Stolen Base 2B,596115,Trevor Story,663574,Tony Santillan,641857,Ryan McMahon,R,Tucker Barnhart,571466,3,1,5,True,2021-06-13,Stolen,2B,2021,2022,28.4
172,3882,1B,2B,Stolen Base 2B,596115,Trevor Story,664192,Joey Lucchesi,543068,C.J. Cron,L,James McCann,543510,0,0,1,True,2021-05-27,Stolen,2B,2021,2022,28.4
173,3885,1B,2B,Stolen Base 2B,596115,Trevor Story,664192,Joey Lucchesi,543068,C.J. Cron,L,James McCann,543510,0,0,1,True,2021-05-26,Stolen,2B,2021,2022,28.4
174,4031,1B,2B,Stolen Base 2B,596115,Trevor Story,506433,Yu Darvish,658069,Joshua Fuentes,R,Victor Caratini,605170,3,0,4,True,2021-05-17,Stolen,2B,2021,2022,28.4
175,4086,1B,,Caught Stealing 2B,596115,Trevor Story,641682,Ryan Hendrix,641857,Ryan McMahon,R,Tucker Barnhart,571466,8,2,5,False,2021-05-14,Caught,2B,2021,2022,28.4
176,4087,1B,2B,Stolen Base 2B,596115,Trevor Story,605521,Art Warren,658069,Joshua Fuentes,R,Tucker Barnhart,571466,9,6,8,False,2021-05-14,Stolen,2B,2021,2022,28.4
177,4117,1B,2B,Stolen Base 2B,596115,Trevor Story,506433,Yu Darvish,641857,Ryan McMahon,R,Victor Caratini,605170,1,0,1,False,2021-05-12,Stolen,2B,2021,2022,28.4
178,4252,1B,2B,Stolen Base 2B,596115,Trevor Story,592717,Aaron Sanchez,543068,C.J. Cron,R,Buster Posey,457763,4,10,4,False,2021-05-04,Stolen,2B,2021,2022,28.4
179,4276,1B,2B,Stolen Base 2B,596115,Trevor Story,606965,Chris Devenski,641857,Ryan McMahon,R,Stephen Vogt,519390,4,4,8,True,2021-05-02,Stolen,2B,2021,2022,28.4
180,4415,1B,2B,Stolen Base 2B,596115,Trevor Story,641401,Connor Brogdon,453568,Charlie Blackmon,R,J.T. Realmuto,592663,5,7,8,False,2021-04-24,Stolen,2B,2021,2022,28.4
181,4502,1B,,Caught Stealing 2B,596115,Trevor Story,621242,Edwin Díaz,453568,Charlie Blackmon,R,James McCann,543510,1,2,9,False,2021-04-18,Caught,2B,2021,2022,28.4
182,4634,1B,2B,Stolen Base 2B,596115,Trevor Story,657277,Logan Webb,453568,Charlie Blackmon,R,Buster Posey,457763,1,3,5,True,2021-04-10,Stolen,2B,2021,2022,28.4
183,49,1B,2B,Stolen Base 2B,596115,Trevor Story,605347,Jorge López,657136,Connor Wong,R,James McCann,543510,0,2,8,True,2023-09-29,Stolen,2B,2023,2024,28.1
184,93,1B,2B,Stolen Base 2B,596115,Trevor Story,607192,Tyler Glasnow,666915,Bobby Dalbec,R,Christian Bethancourt,542194,0,1,2,False,2023-09-27,Stolen,2B,2023,2024,28.1
185,206,1B,,Caught Stealing 2B,596115,Trevor Story,657053,Touki Toussaint,666915,Bobby Dalbec,R,Korey Lee,686676,0,0,2,False,2023-09-22,Caught,2B,2023,2024,28.1
186,381,1B,2B,Stolen Base 2B,596115,Trevor Story,663855,Jordan Hicks,649966,Luis Urías,R,Alejandro Kirk,672386,2,3,12,True,2023-09-16,Stolen,2B,2023,2024,28.1
187,540,2B,3B,Stolen Base 3B,596115,Trevor Story,660261,Shintaro Fujinami,657136,Connor Wong,R,James McCann,543510,6,7,5,False,2023-09-09,Stolen,3B,2023,2024,28.1
188,629,1B,2B,Stolen Base 2B,596115,Trevor Story,607192,Tyler Glasnow,657136,Connor Wong,R,René Pinto,650907,2,1,5,True,2023-09-06,Stolen,2B,2023,2024,28.1
189,655,1B,,Caught Stealing 2B,596115,Trevor Story,541640,Erasmo Ramírez,678882,Ceddanne Rafaela,R,René Pinto,650907,5,6,11,True,2023-09-05,Caught,2B,2023,2024,28.1
190,900,1B,2B,Stolen Base 2B,596115,Trevor Story,628711,Julio Urías,624512,Reese McGuire,L,Will Smith,669257,6,4,6,False,2023-08-26,Stolen,2B,2023,2024,28.1
191,942,1B,2B,Stolen Base 2B,596115,Trevor Story,664353,José Urquidy,677800,Wilyer Abreu,R,Yainer Diaz,673237,4,4,5,True,2023-08-23,Stolen,2B,2023,2024,28.1
192,1187,1B,2B,Stolen Base 2B,596115,Trevor Story,593958,Eduardo Rodriguez,807799,Masataka Yoshida,L,Jake Rogers,668670,2,1,3,False,2023-08-13,Stolen,2B,2023,2024,28.1
193,1188,2B,3B,Stolen Base 3B,596115,Trevor Story,593958,Eduardo Rodriguez,807799,Masataka Yoshida,L,Jake Rogers,668670,2,1,3,False,2023-08-13,Stolen,3B,2023,2024,28.1
194,1224,1B,2B,Stolen Base 2B,596115,Trevor Story,669373,Tarik Skubal,657077,Alex Verdugo,L,Jake Rogers,668670,4,2,6,False,2023-08-11,Stolen,2B,2023,2024,28.1
195,1235,1B,,Caught Stealing 2B,596115,Trevor Story,679525,Alec Marsh,680776,Jarren Duran,R,Freddy Fermin,666023,2,0,6,False,2023-08-10,Caught,2B,2023,2024,28.1
196,4463,1B,2B,Stolen Base 2B,596115,Trevor Story,605347,Jorge López,657136,Connor Wong,R,James McCann,543510,0,2,8,True,2023-09-29,Stolen,2B,2023,2024,28.1
197,4507,1B,2B,Stolen Base 2B,596115,Trevor Story,607192,Tyler Glasnow,666915,Bobby Dalbec,R,Christian Bethancourt,542194,0,1,2,False,2023-09-27,Stolen,2B,2023,2024,28.1
198,4620,1B,,Caught Stealing 2B,596115,Trevor Story,657053,Touki Toussaint,666915,Bobby Dalbec,R,Korey Lee,686676,0,0,2,False,2023-09-22,Caught,2B,2023,2024,28.1
199,4795,1B,2B,Stolen Base 2B,596115,Trevor Story,663855,Jordan Hicks,649966,Luis Urías,R,Alejandro Kirk,672386,2,3,12,True,2023-09-16,Stolen,2B,2023,2024,28.1
200,4954,2B,3B,Stolen Base 3B,596115,Trevor Story,660261,Shintaro Fujinami,657136,Connor Wong,R,James McCann,543510,6,7,5,False,2023-09-09,Stolen,3B,2023,2024,28.1
201,5043,1B,2B,Stolen Base 2B,596115,Trevor Story,607192,Tyler Glasnow,657136,Connor Wong,R,René Pinto,650907,2,1,5,True,2023-09-06,Stolen,2B,2023,2024,28.1
202,5069,1B,,Caught Stealing 2B,596115,Trevor Story,541640,Erasmo Ramírez,678882,Ceddanne Rafaela,R,René Pinto,650907,5,6,11,True,2023-09-05,Caught,2B,2023,2024,28.1
203,5314,1B,2B,Stolen Base 2B,596115,Trevor Story,628711,Julio Urías,624512,Reese McGuire,L,Will Smith,669257,6,4,6,False,2023-08-26,Stolen,2B,2023,2024,28.1
204,5356,1B,2B,Stolen Base 2B,596115,Trevor Story,664353,José Urquidy,677800,Wilyer Abreu,R,Yainer Diaz,673237,4,4,5,True,2023-08-23,Stolen,2B,2023,2024,28.1
205,5601,1B,2B,Stolen Base 2B,596115,Trevor Story,593958,Eduardo Rodriguez,807799,Masataka Yoshida,L,Jake Rogers,668670,2,1,3,False,2023-08-13,Stolen,2B,2023,2024,28.1
206,5602,2B,3B,Stolen Base 3B,596115,Trevor Story,593958,Eduardo Rodriguez,807799,Masataka Yoshida,L,Jake Rogers,668670,2,1,3,False,2023-08-13,Stolen,3B,2023,2024,28.1
207,5638,1B,2B,Stolen Base 2B,596115,Trevor Story,669373,Tarik Skubal,657077,Alex Verdugo,L,Jake Rogers,668670,4,2,6,False,2023-08-11,Stolen,2B,2023,2024,28.1
208,5649,1B,,Caught Stealing 2B,596115,Trevor Story,679525,Alec Marsh,680776,Jarren Duran,R,Freddy Fermin,666023,2,0,6,False,2023-08-10,Caught,2B,2023,2024,28.1
209,391,1B,2B,Stolen Base 2B,596115,Trevor Story,650644,Aaron Civale,614173,Franchy Cordero,R,Luke Maile,571912,0,0,2,True,2022-06-26,Stolen,2B,2022,2023,28.8
210,453,1B,2B,Stolen Base 2B,596115,Trevor Story,671345,Jason Foley,543877,Christian Vázquez,R,Tucker Barnhart,571466,6,2,8,False,2022-06-22,Stolen,2B,2022,2023,28.8
211,705,1B,2B,Stolen Base 2B,596115,Trevor Story,681806,Andrew Wantz,608700,Kevin Plawecki,R,Max Stassi,545358,0,1,8,True,2022-06-08,Stolen,2B,2022,2023,28.8
212,807,1B,2B,Stolen Base 2B,596115,Trevor Story,572125,Sam Selman,614173,Franchy Cordero,L,Sean Murphy,669221,0,4,8,True,2022-06-03,Stolen,2B,2022,2023,28.8
213,961,1B,2B,Stolen Base 2B,596115,Trevor Story,614179,José Ruiz,657077,Alex Verdugo,R,Yasmani Grandal,518735,3,7,5,True,2022-05-26,Stolen,2B,2022,2023,28.8
214,1076,2B,3B,Stolen Base 3B,596115,Trevor Story,489265,Sergio Romo,543877,Christian Vázquez,R,Luis Torrens,620443,5,4,6,False,2022-05-19,Stolen,3B,2022,2023,28.8
215,1133,1B,2B,Stolen Base 2B,596115,Trevor Story,593576,Héctor Neris,614173,Franchy Cordero,R,Jason Castro,488771,6,3,8,False,2022-05-16,Stolen,2B,2022,2023,28.8
216,1150,1B,2B,Stolen Base 2B,596115,Trevor Story,456713,Matt Bush,614173,Franchy Cordero,R,Jonah Heim,641680,5,1,8,True,2022-05-15,Stolen,2B,2022,2023,28.8
217,1175,1B,2B,Stolen Base 2B,596115,Trevor Story,657248,Glenn Otto,614173,Franchy Cordero,R,Sam Huff,669087,1,7,5,True,2022-05-14,Stolen,2B,2022,2023,28.8
218,1552,1B,2B,Stolen Base 2B,596115,Trevor Story,592094,Jason Adam,646240,Rafael Devers,R,Mike Zunino,572287,0,0,5,True,2022-04-23,Stolen,2B,2022,2023,28.8
219,2,1B,2B,Stolen Base 2B,596115,Trevor Story,554430,Zack Wheeler,435622,Ian Desmond,R,Jose Lobaton,446653,2,6,3,True,2018-05-04,Stolen,2B,2018,2019,29.2
220,205,1B,2B,Stolen Base 2B,596115,Trevor Story,571951,Bryan Mitchell,435622,Ian Desmond,R,A.J. Ellis,454560,5,4,3,False,2018-04-23,Stolen,2B,2018,2019,29.2
221,322,1B,2B,Stolen Base 2B,596115,Trevor Story,593144,Richard Rodríguez,547172,Tony Wolters,R,Francisco Cervelli,465041,0,2,9,True,2018-04-17,Stolen,2B,2018,2019,29.2
222,342,1B,2B,Stolen Base 2B,596115,Trevor Story,607192,Tyler Glasnow,642162,Pat Valaika,R,Francisco Cervelli,465041,2,5,7,True,2018-04-16,Stolen,2B,2018,2019,29.2
223,437,1B,2B,Stolen Base 2B,596115,Trevor Story,628318,Kazuhisa Makita,467827,Gerardo Parra,R,Austin Hedges,595978,2,5,7,False,2018-04-10,Stolen,2B,2018,2019,29.2
224,599,1B,2B,Stolen Base 2B,596115,Trevor Story,571951,Bryan Mitchell,455104,Chris Iannetta,R,A.J. Ellis,454560,1,1,2,True,2018-04-02,Stolen,2B,2018,2019,29.2
225,708,1B,,Caught Stealing 2B,596115,Trevor Story,474699,Vance Worley,448602,Mark Reynolds,R,A.J. Ellis,454560,6,0,2,False,2017-09-27,Caught,2B,2017,2018,29.6
226,748,1B,2B,Stolen Base 2B,596115,Trevor Story,657681,Kyle McGrath,547172,Tony Wolters,L,Rocky Gale,502570,2,4,6,True,2017-09-24,Stolen,2B,2017,2018,29.6
227,902,1B,2B,Stolen Base 2B,596115,Trevor Story,543475,Jordan Lyles,435622,Ian Desmond,R,Austin Hedges,595978,5,0,3,False,2017-09-16,Stolen,2B,2017,2018,29.6
228,1670,1B,2B,Stolen Base 2B,596115,Trevor Story,593576,Héctor Neris,518960,Jonathan Lucroy,R,Cameron Rupp,519237,2,3,9,False,2017-08-06,Stolen,2B,2017,2018,29.6
229,1916,1B,2B,Stolen Base 2B,596115,Trevor Story,502190,Mike Leake,547172,Tony Wolters,R,Yadier Molina,425877,4,0,5,True,2017-07-24,Stolen,2B,2017,2018,29.6
230,2238,1B,2B,Stolen Base 2B,596115,Trevor Story,592836,Taijuan Walker,452672,Ryan Hanigan,R,Chris Iannetta,455104,2,2,6,True,2017-07-02,Stolen,2B,2017,2018,29.6
231,2763,1B,2B,Stolen Base 2B,596115,Trevor Story,592102,Cody Allen,452672,Ryan Hanigan,R,Roberto Pérez,547379,5,1,7,False,2017-06-07,Stolen,2B,2017,2018,29.6
232,3990,1B,2B,Stolen Base 2B,596115,Trevor Story,453172,Jared Hughes,467827,Gerardo Parra,R,Manny Piña,444489,5,6,9,True,2017-04-04,Stolen,2B,2017,2018,29.6
233,80,1B,,Caught Stealing 2B,596115,Trevor Story,474699,Vance Worley,448602,Mark Reynolds,R,A.J. Ellis,454560,6,0,2,False,2017-09-27,Caught,2B,2017,2018,29.6
234,120,1B,2B,Stolen Base 2B,596115,Trevor Story,657681,Kyle McGrath,547172,Tony Wolters,L,Rocky Gale,502570,2,4,6,True,2017-09-24,Stolen,2B,2017,2018,29.6
235,274,1B,2B,Stolen Base 2B,596115,Trevor Story,543475,Jordan Lyles,435622,Ian Desmond,R,Austin Hedges,595978,5,0,3,False,2017-09-16,Stolen,2B,2017,2018,29.6
236,1042,1B,2B,Stolen Base 2B,596115,Trevor Story,593576,Héctor Neris,518960,Jonathan Lucroy,R,Cameron Rupp,519237,2,3,9,False,2017-08-06,Stolen,2B,2017,2018,29.6
237,1288,1B,2B,Stolen Base 2B,596115,Trevor Story,502190,Mike Leake,547172,Tony Wolters,R,Yadier Molina,425877,4,0,5,True,2017-07-24,Stolen,2B,2017,2018,29.6
238,1610,1B,2B,Stolen Base 2B,596115,Trevor Story,592836,Taijuan Walker,452672,Ryan Hanigan,R,Chris Iannetta,455104,2,2,6,True,2017-07-02,Stolen,2B,2017,2018,29.6
239,2135,1B,2B,Stolen Base 2B,596115,Trevor Story,592102,Cody Allen,452672,Ryan Hanigan,R,Roberto Pérez,547379,5,1,7,False,2017-06-07,Stolen,2B,2017,2018,29.6
240,3362,1B,2B,Stolen Base 2B,596115,Trevor Story,453172,Jared Hughes,467827,Gerardo Parra,R,Manny Piña,444489,5,6,9,True,2017-04-04,Stolen,2B,2017,2018,29.6
241,5319,1B,2B,Stolen Base 2B,596115,Trevor Story,544727,Jeurys Familia,621311,David Dahl,R,René Rivera,425784,1,0,9,True,2016-07-28,Stolen,2B,2016,2017,29.3
242,5413,1B,2B,Stolen Base 2B,596115,Trevor Story,571871,Ian Krol,430605,Ryan Raburn,L,Anthony Recker,489232,5,3,6,False,2016-07-23,Stolen,2B,2016,2017,29.3
243,5466,1B,,Caught Stealing 2B,596115,Trevor Story,592314,Mike Foltynewicz,518614,Daniel Descalso,R,A.J. Pierzynski,150229,0,0,4,False,2016-07-21,Caught,2B,2016,2017,29.3
244,5506,1B,,Caught Stealing 2B,596115,Trevor Story,605483,Blake Snell,460026,Nick Hundley,L,Luke Maile,571912,0,1,2,False,2016-07-19,Caught,2B,2016,2017,29.3
245,5525,1B,2B,Stolen Base 2B,596115,Trevor Story,592767,Drew Smyly,430605,Ryan Raburn,L,Luke Maile,571912,1,1,1,False,2016-07-18,Stolen,2B,2016,2017,29.3
246,5960,1B,2B,Stolen Base 2B,596115,Trevor Story,580792,Nick Goody,518614,Daniel Descalso,R,Brian McCann,435263,2,5,5,True,2016-06-21,Stolen,2B,2016,2017,29.3
247,6164,1B,2B,Stolen Base 2B,596115,Trevor Story,534812,Kevin Quackenbush,467827,Gerardo Parra,R,Derek Norris,519083,4,3,8,False,2016-06-10,Stolen,2B,2016,2017,29.3
248,6283,1B,,Caught Stealing 2B,596115,Trevor Story,519141,Drew Pomeranz,467827,Gerardo Parra,L,Derek Norris,519083,4,0,7,True,2016-06-03,Caught,2B,2016,2017,29.3
249,6726,1B,2B,Stolen Base 2B,596115,Trevor Story,592662,Robbie Ray,571448,Nolan Arenado,L,Chris Herrmann,543302,1,0,3,False,2016-05-11,Stolen,2B,2016,2017,29.3
250,6852,1B,2B,Stolen Base 2B,596115,Trevor Story,488768,Andrew Cashner,471865,Carlos González,R,Derek Norris,519083,0,3,2,True,2016-05-03,Stolen,2B,2016,2017,29.3
251,7187,1B,,Caught Stealing 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,0,1,True,2016-04-17,Caught,2B,2016,2017,29.3
252,7189,1B,2B,Stolen Base 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,1,6,True,2016-04-17,Stolen,2B,2016,2017,29.3
253,1284,1B,2B,Stolen Base 2B,596115,Trevor Story,544727,Jeurys Familia,621311,David Dahl,R,René Rivera,425784,1,0,9,True,2016-07-28,Stolen,2B,2016,2017,29.3
254,1378,1B,2B,Stolen Base 2B,596115,Trevor Story,571871,Ian Krol,430605,Ryan Raburn,L,Anthony Recker,489232,5,3,6,False,2016-07-23,Stolen,2B,2016,2017,29.3
255,1431,1B,,Caught Stealing 2B,596115,Trevor Story,592314,Mike Foltynewicz,518614,Daniel Descalso,R,A.J. Pierzynski,150229,0,0,4,False,2016-07-21,Caught,2B,2016,2017,29.3
256,1471,1B,,Caught Stealing 2B,596115,Trevor Story,605483,Blake Snell,460026,Nick Hundley,L,Luke Maile,571912,0,1,2,False,2016-07-19,Caught,2B,2016,2017,29.3
257,1490,1B,2B,Stolen Base 2B,596115,Trevor Story,592767,Drew Smyly,430605,Ryan Raburn,L,Luke Maile,571912,1,1,1,False,2016-07-18,Stolen,2B,2016,2017,29.3
258,1925,1B,2B,Stolen Base 2B,596115,Trevor Story,580792,Nick Goody,518614,Daniel Descalso,R,Brian McCann,435263,2,5,5,True,2016-06-21,Stolen,2B,2016,2017,29.3
259,2129,1B,2B,Stolen Base 2B,596115,Trevor Story,534812,Kevin Quackenbush,467827,Gerardo Parra,R,Derek Norris,519083,4,3,8,False,2016-06-10,Stolen,2B,2016,2017,29.3
260,2248,1B,,Caught Stealing 2B,596115,Trevor Story,519141,Drew Pomeranz,467827,Gerardo Parra,L,Derek Norris,519083,4,0,7,True,2016-06-03,Caught,2B,2016,2017,29.3
261,2691,1B,2B,Stolen Base 2B,596115,Trevor Story,592662,Robbie Ray,571448,Nolan Arenado,L,Chris Herrmann,543302,1,0,3,False,2016-05-11,Stolen,2B,2016,2017,29.3
262,2817,1B,2B,Stolen Base 2B,596115,Trevor Story,488768,Andrew Cashner,471865,Carlos González,R,Derek Norris,519083,0,3,2,True,2016-05-03,Stolen,2B,2016,2017,29.3
263,3152,1B,,Caught Stealing 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,0,1,True,2016-04-17,Caught,2B,2016,2017,29.3
264,3154,1B,2B,Stolen Base 2B,596115,Trevor Story,452657,Jon Lester,471865,Carlos González,L,David Ross,424325,0,1,6,True,2016-04-17,Stolen,2B,2016,2017,29.3
265,4691,1B,2B,Stolen Base 2B,596115,Trevor Story,544727,Jeurys Familia,621311,David Dahl,R,René Rivera,425784,1,0,9,True,2016-07-28,Stolen,2B,2016,2017,29.3
266,4785,1B,2B,Stolen Base 2B,596115,Trevor Story,571871,Ian Krol,430605,Ryan Raburn,L,Anthony Recker,489232,5,3,6,False,2016-07-23,Stolen,2B,2016,2017,29.3
267,4838,1B,,Caught Stealing 2B,596115,Trevor Story,592314,Mike Foltynewicz,518614,Daniel Descalso,R,A.J. Pierzynski,150229,0,0,4,False,2016-07-21,Caught,2B,2016,2017,29.3
268,4878,1B,,Caught Stealing 2B,596115,Trevor Story,605483,Blake Snell,460026,Nick Hundley,L,Luke Maile,571912,0,1,2,False,2016-07-19,Caught,2B,2016,2017,29.3
269,4897,1B,2B,Stolen Base 2B,596115,Trevor Story,592767,Drew Smyly,430605,Ryan Raburn,L,Luke Maile,571912,1,1,1,False,2016-07-18,Stolen,2B,2016,2017,29.3
270,5332,1B,2B,Stolen Base 2B,596115,Trevor Story,580792,Nick Goody,518614,Daniel Descalso,R,Brian McCann,435263,2,5,5,True,2016-06-21,Stolen,2B,2016,2017,29.3
271,5536,1B,2B,Stolen Base 2B,596115,Trevor Story,534812,Kevin Quackenbush,467827,Gerardo Parra,R,Derek Norris,519083,4,3,8,False,2016-06-10,Stolen,2B,2016,2017,29.3
272,5655,1B,,Caught Stealing 2B,596115,Trevor Story,519141,Drew Pomeranz,467827,Gerardo Parra,L,Derek Norris,519083,4,0,7,True,2016-06-03,Caught,2B,2016,2017,29.3
273,6098,1B,2B,Stolen Base 2B,596115,Trevor Story,592662,Robbie Ray,571448,Nolan Arenado,L,Chris Herrmann,543302,1,0,3,False,2016-05-11,Stolen,2B,2016,2017,29.3
274,6224,1B,2B,Stolen Base 2B,596115,Trevor Story,488768,Andrew Cashner,471865,Carlos González,R,Derek Norris,519083,0,3,2,True,2016-05-03,Stolen,2B,2016,2017,29.3
